Gen_Index,Name,Zone,Category,Capacity,Fuel_Cost,Can_Spin
544,Conemaugh 1,PENELEC,ST,850.4,20.351753496900002,1
545,Blossburg CT,PENELEC,CT,26.0,81.183047369678,1
546,Homer City 3,PENELEC,ST,650.0,22.127696976000003,1
548,Homer City 2,PENELEC,ST,614.0,22.127696976000003,1
551,Homer City 1,PENELEC,ST,620.0,22.127696976000003,1
552,Piney 2,PENELEC,HD,9.0,0.0,1
553,Piney 1,PENELEC,HD,9.0,0.0,1
554,Piney 3,PENELEC,HD,9.0,0.0,1
556,Seward 1,PENELEC,ST,525.0,23.401529928,1
558,Shawville 3,PPL,ST,180.0,22.980164507999998,1
559,Shawville 7,PPL,DS,2.0,142.25816124,1
560,Shawville 5,PPL,DS,2.0,142.25816124,1
561,Shawville 1,PPL,ST,128.0,22.980164507999998,1
562,Shawville 6,PPL,DS,2.0,142.25816124,1
563,Shawville 4,PPL,ST,180.0,22.980164507999998,1
564,Shawville 2,PPL,ST,130.0,22.980164507999998,1
565,Warren CT,PENELEC,CT,79.0,82.49743508287901,1
569,Keystone 2,PENELEC,ST,850.4,20.4536996265,1
570,Keystone Diesel 6,PENELEC,DS,3.0,126.61814054499999,1
571,Keystone 1,PENELEC,ST,850.0,20.4536996265,1
572,Keystone Diesel 5,PENELEC,DS,3.0,126.61814054499999,1
573,Keystone Diesel 3,PENELEC,DS,3.0,126.61814054499999,1
574,Keystone Diesel 4,PENELEC,DS,3.0,126.61814054499999,1
575,New Castle 5,AEP,ST,140.0,24.487239168000002,1
576,New Castle 4,AEP,ST,97.1,24.487239168000002,1
577,New Castle 3,AEP,ST,95.1,24.487239168000002,1
578,New Castle EMD B,AEP,DS,3.0,151.58767104,1
579,New Castle EMD A,AEP,DS,3.0,151.58767104,1
580,Allentown 4,PPL,CT,18.0,93.893551870658,1
581,Allentown 2,PPL,CT,18.0,93.893551870658,1
582,Allentown 1,PPL,CT,18.0,93.893551870658,1
583,Allentown 3,PPL,CT,18.0,93.893551870658,1
584,Brunner Island Diesel 1,PPL,DS,3.0,133.02623425,1
585,Brunner Island Diesel 3,PPL,DS,2.2,133.02623425,1
586,Brunner Island 2,PPL,ST,390.0,22.653257907,1
587,Brunner Island 3,PPL,ST,749.0,22.653257907,1
588,Brunner Island Diesel 2,PPL,DS,3.0,133.02623425,1
589,Brunner Island 1,PPL,ST,334.0,22.653257907,1
590,Fishbach 2,METED,CT,18.0,69.676933349169,1
591,Fishbach 1,METED,CT,18.0,69.676933349169,1
592,Harrisburg 1,METED,CT,18.0,78.56250186592801,1
593,Harrisburg 4,METED,CT,18.0,47.903907160463,1
594,Harrisburg 3,METED,CT,18.0,78.56250186592801,1
595,Harrisburg 2,METED,CT,18.0,78.56250186592801,1
596,Harwood 1,PPL,CT,18.0,82.054369836174,1
597,Harwood 2,PPL,CT,18.0,82.054369836174,1
598,Holtwood 01,PPL,HD,10.0,0.0,1
599,Holtwood 03,PPL,HD,12.7,0.0,1
600,Holtwood 13,PPL,HD,1.25,0.0,1
601,Holtwood 02,PPL,HD,11.7,0.0,1
602,Holtwood 05,PPL,HD,12.1,0.0,1
603,Holtwood 11,PPL,HD,1.25,0.0,1
604,Holtwood 04,PPL,HD,11.2,0.0,1
605,Holtwood 08,PPL,HD,11.0,0.0,1
606,Holtwood 09,PPL,HD,13.2,0.0,1
607,Holtwood 06,PPL,HD,12.5,0.0,1
610,Holtwood 10,PPL,HD,13.2,0.0,1
612,Holtwood 07,PPL,HD,11.4,0.0,1
613,Jenkins(Georgetown) 2,PPL,CT,18.0,75.76963897177801,1
614,Jenkins(Georgetown) 1,PPL,CT,18.0,75.76963897177801,1
615,Lockhaven 1,PPL,CT,18.0,68.71548212249701,1
619,Martins Creek CTG 3,JCPL,CT,24.0,54.956840324438,1
620,Martins Creek CTG 4,JCPL,CT,24.0,54.956840324438,1
621,Martins Creek 4,JCPL,ST,850.0,24.293128314,1
622,Martins Creek CTG 2,JCPL,CT,24.0,54.956840324438,1
623,Martins Creek CTG 1,JCPL,CT,24.0,54.956840324438,1
625,Martins Creek 3,JCPL,ST,850.0,24.293128314,1
626,Montour 2,PPL,ST,766.0,23.527397796000002,1
627,Montour 1,PPL,ST,761.0,23.527397796000002,1
628,Montour ATG,PPL,ST,15.0,23.527397796000002,1
629,Sunbury CTG 2,PPL,CT,24.0,74.184007714234,1
630,Sunbury Diesel 1,PPL,DS,3.0,203.00000006,1
631,Sunbury Diesel 2,PPL,DS,3.0,203.00000006,1
632,Sunbury 1,PPL,ST,76.0,21.70291473,1
633,Sunbury CTG 1,PPL,CT,24.0,74.184007714234,1
635,Sunbury 2,PPL,ST,76.0,21.70291473,1
636,Sunbury 4,PPL,ST,134.0,21.70291473,1
637,Sunbury 3,PPL,ST,103.0,21.70291473,1
638,Wallenpaupack 2,METED,HD,22.0,0.0,1
639,Wallenpaupack 1,METED,HD,22.0,0.0,1
640,West Shore 1,METED,CT,18.0,71.12761327707899,1
641,West Shore 2,METED,CT,18.0,71.12761327707899,1
642,Williamsport 1,PENELEC,CT,18.0,85.94059099056301,1
643,Williamsport 2,PENELEC,CT,18.0,85.94059099056301,1
644,Chester 9,AE,CT,18.0,69.370692490587,1
645,Chester 8,AE,CT,18.0,69.370692490587,1
646,Chester 7,AE,CT,18.0,69.370692490587,1
650,Delaware 12,AE,CT,18.0,63.431943515483,1
651,Delaware 11,AE,CT,18.0,63.431943515483,1
654,Delaware 09,AE,CT,20.0,63.431943515483,1
655,Delaware 10,AE,CT,18.0,63.431943515483,1
657,Eddystone 10,AE,CT,18.0,76.384304205676,1
658,Eddystone 30,AE,CT,20.0,76.384304205676,1
659,Eddystone 20,AE,CT,18.0,76.384304205676,1
660,Eddystone 04,AE,ST,380.0,33.764927028,1
661,Eddystone 40,AE,CT,20.0,76.384304205676,1
662,Eddystone 03,AE,ST,380.0,33.764927028,1
665,Falls 2,PSEG,CT,20.0,99.584916266959,1
666,Falls 1,PSEG,CT,20.0,99.584916266959,1
667,Falls 3,PSEG,CT,20.0,99.584916266959,1
668,Moser 2,PECO,CT,20.0,96.401131856811,1
669,Moser 3,PECO,CT,20.0,96.401131856811,1
670,Moser 1,PECO,CT,20.0,96.401131856811,1
671,Muddy Run 2,PPL,HD,133.0,0.0,1
672,Muddy Run 3,PPL,HD,134.0,0.0,1
673,Muddy Run 1,PPL,HD,134.0,0.0,1
674,Muddy Run 4,PPL,HD,134.0,0.0,1
675,Muddy Run 5,PPL,HD,134.0,0.0,1
676,Muddy Run 7,PPL,HD,134.0,0.0,1
677,Muddy Run 8,PPL,HD,134.0,0.0,1
678,Muddy Run 6,PPL,HD,133.0,0.0,1
679,Peach Bottom 3,PPL,NU,1226.7,5.229563845,1
680,Peach Bottom 2,PPL,NU,1223.7,5.229563845,1
681,Richmond 91,AE,CT,66.0,50.217744241737,1
682,Richmond 92,AE,CT,66.0,50.217744241737,1
683,Schuylkill 10,PECO,CT,18.0,68.356783939501,1
684,Schuylkill 11,PECO,CT,20.0,68.356783939501,1
687,Southwark 6,AE,CT,18.0,73.07747219987,1
688,Southwark 3,AE,CT,18.0,73.07747219987,1
689,Southwark 4,AE,CT,18.0,73.07747219987,1
690,Southwark 5,AE,CT,18.0,73.07747219987,1
691,Safe Harbor 08,PPL,HD,37.5,0.0,1
692,Safe Harbor 05,PPL,HD,33.0,0.0,1
693,Safe Harbor 10,PPL,HD,38.5,0.0,1
694,Safe Harbor 09,PPL,HD,38.5,0.0,1
695,Safe Harbor 07,PPL,HD,32.5,0.0,1
696,Safe Harbor 01,PPL,HD,32.0,0.0,1
697,Safe Harbor 11,PPL,HD,38.0,0.0,1
698,Safe Harbor 06,PPL,HD,32.0,0.0,1
699,Safe Harbor 12,PPL,HD,38.5,0.0,1
700,Safe Harbor 04,PPL,HD,32.0,0.0,1
701,Safe Harbor 02,PPL,HD,32.0,0.0,1
702,Safe Harbor 03,PPL,HD,33.0,0.0,1
704,Hunlock 3,PPL,CC,29.0,38.4351049388883,1
705,Hunlock 5,PPL,CC,48.0,38.4351049388883,1
706,Hunlock 6,PPL,CC,48.0,38.4351049388883,1
712,Cordell Hull 3,SERC,HD,33.0,0.0,1
713,Cordell Hull 1,SERC,HD,33.0,0.0,1
714,Cordell Hull 2,SERC,HD,33.0,0.0,1
715,Dale Hollow 3,SERC,HD,18.0,0.0,1
716,Dale Hollow 2,SERC,HD,18.0,0.0,1
717,Dale Hollow 1,SERC,HD,18.0,0.0,1
718,Old Hickory 1,SERC,HD,25.0,0.0,1
719,Old Hickory 2,SERC,HD,25.0,0.0,1
720,Old Hickory 3,SERC,HD,25.0,0.0,1
721,Old Hickory 4,SERC,HD,25.0,0.0,1
722,J Percy Priest,SERC,HD,28.0,0.0,1
723,Buck 1,AEP,HD,3.0,0.0,1
724,Buck 3,AEP,HD,3.0,0.0,1
725,Buck 2,AEP,HD,3.0,0.0,1
726,Byllesby 1,AEP,HD,5.4,0.0,1
727,Byllesby 3,AEP,HD,5.4,0.0,1
728,Byllesby 2,AEP,HD,5.4,0.0,1
729,Byllesby 4,AEP,HD,5.4,0.0,1
730,Claytor 2,AEP,HD,18.8,0.0,1
731,Claytor 3,AEP,HD,18.8,0.0,1
732,Claytor 4,AEP,HD,18.8,0.0,1
733,Claytor 1,AEP,HD,18.8,0.0,1
734,Clinch River 2,AEP,ST,232.1,25.350831807000002,1
735,Clinch River 1,AEP,ST,232.1,25.350831807000002,1
736,Clinch River 3,AEP,ST,232.1,21.70291473,1
737,Glen Lyn 5,AEP,ST,95.0,21.70291473,1
738,Glen Lyn 6,AEP,ST,240.0,21.70291473,1
739,Leesville 2,DOM,HD,25.0,0.0,1
740,Leesville 1,DOM,HD,25.0,0.0,1
741,Niagara 1,AEP,HD,2.0,0.0,1
742,Niagara 2,AEP,HD,2.0,0.0,1
744,Reusens 5,AEP,HD,2.0,0.0,1
745,Reusens 2,AEP,HD,2.0,0.0,1
746,Reusens 3,AEP,HD,2.0,0.0,1
747,Reusens 4,AEP,HD,2.0,0.0,1
748,Reusens 1,AEP,HD,2.0,0.0,1
749,Smith Mtn 3,AEP,HD,105.0,0.0,1
750,Smith Mtn 5,AEP,HD,70.0,0.0,1
751,Smith Mtn 1,AEP,HD,70.0,0.0,1
752,Smith Mtn 4,AEP,HD,185.0,0.0,1
753,Smith Mtn 2,AEP,HD,185.0,0.0,1
754,Bayview 16,DPL,DS,12.5,136.69672640000002,1
755,Tasley 10,DPL,CT,33.0,89.616797997559,1
761,Bremo 3,DOM,ST,74.0,21.70291473,1
762,Bremo 4,DOM,ST,160.0,21.70291473,1
763,Chesterfield 6,DOM,ST,671.0,18.916951922400003,1
764,Chesterfield 4,DOM,ST,171.0,18.916951922400003,1
765,Chesterfield 3,DOM,ST,105.0,18.916951922400003,1
766,Chesterfield 5,DOM,ST,336.8,18.916951922400003,1
767,Chesterfield 7,DOM,CC,232.0,42.794649284640805,1
768,Chesterfield 8,DOM,CC,235.0,42.794649284640805,1
769,Cushaw 1,AEP,HD,2.0,0.0,1
770,Low Moor GT 1,DOM,CT,12.0,82.039399145292,1
771,Low Moor GT 2,DOM,CT,12.0,82.039399145292,1
772,Low Moor GT 4,DOM,CT,12.0,82.039399145292,1
773,Low Moor GT 3,DOM,CT,12.0,82.039399145292,1
774,Northern Neck GT 2,DOM,CT,19.0,83.989648338088,1
775,Northern Neck GT 3,DOM,CT,19.0,83.989648338088,1
776,Northern Neck GT 1,DOM,CT,19.0,83.989648338088,1
777,Northern Neck GT 4,DOM,CT,19.0,83.989648338088,1
778,Chesapeake GT4,DOM,CT,18.0,47.903907160463,1
779,Chesapeake GT1,DOM,CT,19.0,47.903907160463,1
781,Chesapeake 1,DOM,ST,111.0,21.70291473,1
782,Chesapeake 2,DOM,ST,111.0,21.70291473,1
783,Chesapeake GT6,DOM,CT,18.0,47.903907160463,1
785,Chesapeake 4,DOM,ST,221.0,21.70291473,1
788,Chesapeake 3,DOM,ST,162.0,21.70291473,1
789,Chesapeake GT2,DOM,CT,18.0,47.903907160463,1
791,Possum Point GT 2,PEPCO,CT,16.0,35.1464474437866,1
793,Possum Point GT 4,PEPCO,CT,16.0,35.1464474437866,1
794,Possum Point GT 1,PEPCO,CT,16.0,35.1464474437866,1
795,Possum Point 5,PEPCO,ST,791.1,15.536139859799999,1
796,Possum Point GT 3,PEPCO,CT,16.0,35.1464474437866,1
797,Possum Point 4,PEPCO,ST,221.0,15.536139859799999,1
798,Possum Point 3,PEPCO,ST,105.0,15.536139859799999,1
799,Possum Point GT 6,PEPCO,CT,16.0,35.1464474437866,1
800,Possum Point GT 5,PEPCO,CT,16.0,35.1464474437866,1
801,Possum Point 6,PEPCO,CC,610.0,35.1464474437866,1
802,Surry 2,DOM,NU,868.1,5.229563835,1
803,Surry 1,DOM,NU,863.1,5.229563835,1
804,Yorktown 1,DOM,ST,163.0,27.374463795000004,1
805,Yorktown 2,DOM,ST,172.0,27.374463795000004,1
806,Yorktown 3,DOM,ST,820.0,27.374463795000004,1
807,Kerr Dam 2,SERC,HD,42.0,0.0,1
808,Kerr Dam 5,SERC,HD,42.0,0.0,1
809,Kerr Dam 4,SERC,HD,42.0,0.0,1
810,Kerr Dam 3,SERC,HD,42.0,0.0,1
811,Kerr Dam 6,SERC,HD,42.0,0.0,1
812,Kerr Dam 7,SERC,HD,42.0,0.0,1
813,Kerr Dam 1,SERC,HD,15.0,0.0,1
814,Philpott 1,AEP,HD,7.0,0.0,1
815,Philpott 3,AEP,HD,1.0,0.0,1
816,Philpott 2,AEP,HD,7.0,0.0,1
817,Joliet 7,COMED,ST,518.0,21.182055132000002,1
818,Joliet 8,COMED,ST,518.0,21.182055132000002,1
819,Amos 1,AEP,ST,800.0,20.6499909105,1
820,Amos 3,AEP,ST,1330.0,20.6499909105,1
821,Amos 2,AEP,ST,800.0,20.6499909105,1
822,Kanawha Rv 2,AEP,ST,200.0,21.70291473,1
823,Kanawha Rv 1,AEP,ST,200.0,21.70291473,1
824,Sporn 4,AEP,ST,148.1,21.70291473,1
825,Sporn 2,AEP,ST,150.1,21.70291473,1
826,Sporn 1,AEP,ST,145.0,21.70291473,1
827,Sporn 3,AEP,ST,146.1,21.70291473,1
829,WVU/MEA,APS,ST,50.0,21.70291473,1
833,Fort Martin 2,APS,ST,561.1,21.32496744,1
834,Fort Martin 1,APS,ST,552.0,21.32496744,1
835,Harrison 2,APS,ST,651.0,21.1347549,1
836,Harrison 3,APS,ST,661.1,21.1347549,1
837,Harrison 1,APS,ST,659.1,21.1347549,1
843,Kammer Block 200,AEP,ST,210.0,21.70291473,1
844,Kammer 1,AEP,ST,205.1,21.70291473,1
845,Kammer 3,AEP,ST,208.1,21.70291473,1
846,Kammer 2,AEP,ST,208.1,21.70291473,1
848,Mitchell (AEP) 1,AEP,ST,800.0,20.9330409834,1
851,Mitchell (AEP) 2,AEP,ST,800.0,20.9330409834,1
852,Mount Storm 3,APS,ST,536.0,21.520225041,1
853,Mount Storm 2,APS,ST,553.3,21.520225041,1
854,Mount Storm GT 1,APS,CT,16.0,48.683872905847004,1
855,Mount Storm 1,APS,ST,551.0,21.520225041,1
856,Easton 21,DPL,DS,6.3,292.45779225,1
857,Easton201,DPL,DS,1.5,292.45779225,1
858,Easton 24,DPL,DS,6.3,292.45779225,1
859,Easton202,DPL,DS,1.5,292.45779225,1
860,Easton 23,DPL,DS,6.3,292.45779225,1
861,Easton 204,DPL,CT,5.1,106.875325664775,1
862,Easton 22,DPL,DS,6.3,292.45779225,1
863,Easton 203,DPL,CT,5.1,106.875325664775,1
864,Greenup 1,AEP,HD,23.4,0.0,1
865,Greenup 2,AEP,HD,23.4,0.0,1
866,Greenup 3,AEP,HD,23.4,0.0,1
867,Glen Ferris 6 (Hawks Nest),AEP,HD,0.33,0.0,1
868,Glen Ferris 2 (Hawks Nest),AEP,HD,0.33,0.0,1
869,Glen Ferris 5 (Hawks Nest),AEP,HD,0.33,0.0,1
870,Glen Ferris 1 (Hawks Nest),AEP,HD,0.33,0.0,1
871,Glen Ferris 4 (Hawks Nest),AEP,HD,0.33,0.0,1
872,Glen Ferris 3 (Hawks Nest),AEP,HD,0.33,0.0,1
873,Glen Ferris 7 (Hawks Nest),AEP,HD,1.75,0.0,1
874,Glen Ferris 8 (Hawks Nest),AEP,HD,1.75,0.0,1
875,Hannibal Dam,AEP,HD,30.1,0.0,1
876,NEPCO NUG,PPL,ST,52.0,33.155399907,1
877,MH50 (Sunoil),DPL,CT,53.0,57.336034495864006,1
879,York County RR NUG,PPL,ST,30.0,38.874765321000005,1
880,Archbald,PPL,ST,26.9,26.511084054,1
881,PEI 5,PPL,CT,4.6,59.974384293018,1
882,Archbald 2,PPL,CT,50.0,59.974384293018,1
883,PEI 6,PPL,CT,4.6,59.974384293018,1
885,Paxton Creek NUG,METED,DS,12.0,116.586833142,1
886,Newark Bay COGEN,PSEG,CC,147.0,43.4928315632503,1
887,Glatfelter NUG,METED,ST,35.0,21.70291473,1
888,Kimberly Clark,AE,ST,55.0,21.70291473,1
889,Bayonne COGEN NUG,PSEG,CC,177.3,45.5228797176605,1
890,Rosemary 1,DOM,CC,198.0,45.0714733486686,1
891,Eagle Point COGEN NUG,AE,CC,237.0,41.62877799284541,1
892,Pottstown 1,PECO,CT,5.0,47.903907160463,1
894,Westwood 1,PPL,ST,32.5,34.741652715,1
896,Mobil NUG (BtM),AE,CC,44.0,34.9997315091768,1
899,MCRRF1,PEPCO,ST,52.0,38.263011759,1
900,Covanta Fairfax 1 (Ogden Martin),DOM,ST,70.0,43.804398498000005,1
902,Panther Creek NUG,PPL,ST,80.0,27.922075566,1
908,Parlin ST1,PSEG,CC,23.0,47.2559236237228,1
909,Parlin CT1,PSEG,CC,39.0,47.2559236237228,1
910,Parlin CT2,PSEG,CC,39.0,47.2559236237228,1
911,Parlin ST2,PSEG,CC,23.0,47.2559236237228,1
912,Cumberland CT 2,AE,CT,92.0,47.1665567333058,1
913,Cumberland CT 1,AE,CT,96.0,47.1665567333058,1
914,Marcal NUG,RE,CC,70.0,53.239113050481,1
915,Lancaster County RR NUG,PPL,ST,30.0,43.025832591000004,1
916,Wheelabrator-Frackville NUG,PPL,ST,43.0,31.773963837,1
917,Gloucester NUG,AE,ST,12.0,48.61852065,1
918,Northampton,PPL,ST,112.0,21.909003501000004,1
919,ALD 6,PENELEC,HD,8.0,0.0,1
920,PE Hydro,PENELEC,HD,9.2,0.0,1
921,ALD 5,PENELEC,HD,7.0,0.0,1
922,Union County Resource Recovery,PSEG,ST,39.0,37.251352194,1
923,Bellmeade,DOM,CC,267.0,41.652738148295406,1
924,Scrubgrass NUG,PENELEC,ST,85.0,28.260105384000003,1
925,Mecklenburg 1 (Buggs Is),DOM,ST,69.0,26.360850326999998,1
926,Mecklenburg 2 (Buggs Is),DOM,ST,69.0,26.360850326999998,1
927,Doswell CC2 (4Rivers5),DOM,CC,363.0,42.0836076925038,1
928,Doswell CC1 (4Rivers5),DOM,CC,363.0,42.0836076925038,1
929,Doswell CT (4Rivers1),DOM,CT,182.0,42.0836076925038,1
930,Yough Dam NUG,APS,HD,5.0,0.0,1
931,I95 LF Phase I,DOM,DS,3.0,170.6522714,1
932,Great Falls Hydro NUG,RE,HD,11.0,0.0,1
935,Elizabeth River 2,DOM,CT,125.0,60.956140961630005,1
936,Elizabeth River 1,DOM,CT,125.0,60.956140961630005,1
938,Elizabeth River 3,DOM,CT,125.0,60.956140961630005,1
939,Pittsylvania (Hurt),DOM,ST,83.0,30.990098664,1
942,North Wales D 1,PECO,DS,2.0,133.02623425,1
943,Conemaugh Hydro NUG,PENELEC,HD,8.0,0.0,1
944,Gude LF,PEPCO,DS,0.8,133.02623425,1
947,Smith CT 3,EKPC,CT,142.0,63.459627269593,1
948,Smith CT 10,EKPC,CT,107.0,63.459627269593,1
949,Smith CT 5,EKPC,CT,98.0,63.459627269593,1
950,Smith CT 6,EKPC,CT,98.0,63.459627269593,1
951,Smith CT 1,EKPC,CT,142.0,63.459627269593,1
952,Smith CT 4,EKPC,CT,98.0,63.459627269593,1
953,Smith CT 7,EKPC,CT,98.0,63.459627269593,1
954,Smith CT 9,EKPC,CT,107.0,63.459627269593,1
955,Smith CT 2,EKPC,CT,142.0,63.459627269593,1
956,Rensselaer Cogen,NYISO,CC,82.7,43.732884324984205,1
957,Roanoke Valley 1,DOM,ST,167.0,21.70291473,1
960,Spruance 3 (Richmond),DOM,ST,47.0,21.188941515,1
961,Spruance 1 (Richmond),DOM,ST,58.0,21.188941515,1
962,Spruance 2 (Richmond),DOM,ST,58.0,21.188941515,1
963,Spruance 4 (Richmond),DOM,ST,47.0,21.188941515,1
966,Birchwood 1,DOM,ST,238.0,23.203749932999997,1
968,Covanta Plymouth (Montenay),PECO,ST,28.0,40.519424148000006,1
969,Schuylkill Energy NUG,PPL,ST,88.0,32.178305061,1
970,Willamette (PennTech)(Domtar),PENELEC,ST,49.0,21.70291473,1
971,Lakewood NUG,JCPL,CC,282.0,38.013390791697496,1
972,Cat Tractor NUG,PPL,CC,58.1,50.748256858524,1
973,I95 LF Phase II,DOM,DS,3.0,157.48064449,1
974,Wheelabrator Falls NUG,PSEG,ST,48.0,36.539302128,1
975,Roanoke Valley 2,DOM,ST,45.0,21.70291473,1
976,Dinwiddie Diesel,DOM,DS,3.0,94.025157239,1
977,Weakley Diesel,DOM,DS,8.1,94.025157239,1
978,Grays Ferry Cogen,PECO,CC,163.0,34.9997315091768,1
980,Panda,PEPCO,CC,230.0,40.1920484479784,1
981,Gordonsville 1 (So.Anna),DOM,CC,144.0,40.7274873363853,1
982,Gordonsville 2 (So.Anna),DOM,CC,144.0,40.7274873363853,1
983,Santeetlah 2,SERC,HD,21.0,0.0,1
984,Santeetlah 1,SERC,HD,21.0,0.0,1
985,Cheoah 5,SERC,HD,33.6,0.0,1
986,Cheoah 4,SERC,HD,27.5,0.0,1
987,Cheoah 3,SERC,HD,27.5,0.0,1
988,Cheoah 1,SERC,HD,27.5,0.0,1
989,Cheoah 2,SERC,HD,27.5,0.0,1
990,Calderwood 2,SERC,HD,52.0,0.0,1
991,Calderwood 1,SERC,HD,52.0,0.0,1
992,Calderwood 3,SERC,HD,52.0,0.0,1
993,Chilhowee 1,SERC,HD,17.0,0.0,1
994,Chilhowee 2,SERC,HD,17.0,0.0,1
995,Chilhowee 3,SERC,HD,17.0,0.0,1
996,Keystone NUG,PPL,DS,5.0,193.53867988,1
997,Manchester,JCPL,DS,5.0,133.40133066,1
998,Ocean County LF,JCPL,DS,9.6,133.40133066,1
999,Lakeview,PENELEC,DS,5.0,149.79981614,1
1005,Rocky Road CT 33,COMED,CT,30.0,55.78031839622,1
1006,Rocky Road CT 31,COMED,CT,110.0,55.78031839622,1
1007,Rocky Road CT 34,COMED,CT,110.0,55.78031839622,1
1008,Rocky Road CT 32,COMED,CT,110.0,55.78031839622,1
1009,Madison 1,DAY,CT,88.0,65.37700993211399,1
1017,Kendall 2,COMED,CC,305.0,36.1236186084897,1
1018,Kendall 4,COMED,CC,320.0,36.1236186084897,1
1019,Kendall 3,COMED,CC,306.0,36.1236186084897,1
1020,Kendall 1,COMED,CC,320.0,36.1236186084897,1
1024,Bluegrass CT 2,EKPC,CT,202.0,53.078437630487,1
1025,Bluegrass CT 3,EKPC,CT,202.0,53.078437630487,1
1026,Bluegrass CT 1,EKPC,CT,202.0,53.078437630487,1
1031,Cordova ST 1,MISO,CC,150.0,34.3861466652207,1
1032,Cordova CT 2,MISO,CC,175.0,34.3861466652207,1
1033,Cordova CT 1,MISO,CC,175.0,34.3861466652207,1
1034,Ontelaunee ST 1,METED,CC,197.1,32.8775966315912,1
1035,Ontelaunee CT 2,METED,CC,191.0,32.8775966315912,1
1036,Ontelaunee CT 1,METED,CC,191.0,32.8775966315912,1
1037,Springdale 1 (AE1),DLCO,CT,44.0,49.349011524332006,1
1038,Springdale 2 (AE2),DLCO,CT,44.0,49.349011524332006,1
1039,Foothills 5 (Zelda 5),AEP,CT,208.0,55.529789139059,1
1040,Foothills 4 (Zelda 4),AEP,CT,208.0,55.529789139059,1
1041,Elwood 4,COMED,CT,154.0,54.762645390454004,1
1042,Elwood 5,COMED,CT,190.0,54.762645390454004,1
1043,Elwood 8,COMED,CT,190.0,54.762645390454004,1
1044,Elwood 7,COMED,CT,190.0,54.762645390454004,1
1045,Elwood 1,COMED,CT,154.0,54.762645390454004,1
1046,Elwood 2,COMED,CT,155.0,54.762645390454004,1
1047,Elwood 3,COMED,CT,154.0,54.762645390454004,1
1048,Elwood 9,COMED,CT,155.0,54.762645390454004,1
1049,Elwood 6,COMED,CT,190.0,54.762645390454004,1
1052,Morris CT1 (Equistar),COMED,CC,38.0,33.6500878631302,1
1053,Morris CT2 (Equistar),COMED,CC,38.0,33.6500878631302,1
1054,Morris ST1 (Equistar),COMED,CC,62.0,33.6500878631302,1
1056,Morris CT3 (Equistar),COMED,CC,38.0,33.6500878631302,1
1061,Greenville 1,AEP,CT,59.0,48.602288849705005,1
1062,Greenville 2,AEP,CT,59.0,48.602288849705005,1
1063,Greenville 3,AEP,CT,59.0,48.602288849705005,1
1064,Greenville 4,AEP,CT,59.0,48.602288849705005,1
1065,Liberty CT2,AE,CC,170.7,34.4772414089812,1
1067,Liberty CT1,AE,CC,170.7,34.4772414089812,1
1068,Liberty CC3,AE,CC,223.8,34.4772414089812,1
1069,Handsome Lake 2,PENELEC,CT,53.5,58.590594173601,1
1070,Handsome Lake 1,PENELEC,CT,53.5,58.590594173601,1
1071,Handsome Lake 3,PENELEC,CT,53.5,58.590594173601,1
1072,Handsome Lake 5,PENELEC,CT,53.5,58.590594173601,1
1073,Handsome Lake 4,PENELEC,CT,53.5,58.590594173601,1
1074,Lee County 8,COMED,CT,80.0,58.42860513755,1
1075,Lee County 7,COMED,CT,80.0,58.42860513755,1
1076,Lee County 5,COMED,CT,80.0,58.42860513755,1
1077,Lee County 1,COMED,CT,80.0,58.42860513755,1
1078,Lee County 6,COMED,CT,80.0,58.42860513755,1
1079,Lee County 2,COMED,CT,80.0,58.42860513755,1
1080,Lee County 3,COMED,CT,80.0,58.42860513755,1
1081,Lee County 4,COMED,CT,80.0,58.42860513755,1
1082,Rockford 1/11,COMED,CT,150.0,51.148727424043,1
1083,Rockford 1/12,COMED,CT,150.0,51.148727424043,1
1084,Red Oak Plant,PSEG,CC,802.1,34.202142339039206,1
1085,Darby 1,DAY,CT,94.0,61.489636495439996,1
1086,Darby 5,DAY,CT,94.0,61.489636495439996,1
1087,Darby 3,DAY,CT,94.0,61.489636495439996,1
1088,Darby 6,DAY,CT,94.0,61.489636495439996,1
1089,Darby 2,DAY,CT,94.0,61.489636495439996,1
1090,Darby 4,DAY,CT,94.0,61.489636495439996,1
1091,Tait GT 7,DAY,CT,94.0,57.280087212216,1
1092,Tait GT 4,DAY,CT,94.0,57.280087212216,1
1093,Tait GT 6,DAY,CT,94.0,57.280087212216,1
1094,Tait GT 5,DAY,CT,94.0,57.280087212216,1
1095,University Park 3 CT (South),COMED,CT,53.2,65.022966247443,1
1096,University Park 1 CT (South),COMED,CT,53.1,65.022966247443,1
1097,University Park 2 CT (South),COMED,CT,53.2,65.022966247443,1
1098,University Park 5 CT (South),COMED,CT,53.2,65.022966247443,1
1099,University Park 4 CT (South),COMED,CT,53.2,65.022966247443,1
1100,University Park 6 CT (South),COMED,CT,53.2,65.022966247443,1
1104,Crete CT 4,COMED,CT,75.2,63.127742274932,1
1105,Crete CT 2,COMED,CT,75.2,63.127742274932,1
1106,Crete CT 1,COMED,CT,231.3,63.127742274932,1
1107,Crete CT 3,COMED,CT,75.2,63.127742274932,1
1108,Ceredo 6,AEP,CT,91.0,57.551588957103995,1
1109,Ceredo 4,AEP,CT,91.0,57.551588957103995,1
