timepoint,segments,MW,Price
8,5,1770,1623.0257812024029
8,6,1770,584.7843960019237
8,7,1770,133.4773041829022
8,8,1770,20.01211529809158
8,9,1770,2.0481511109260997
8,10,1770,0.1479484493330287
9,1,1764,3499.99996440133
9,2,1764,3498.646319531306
9,3,1764,3413.3353791100626
9,4,1764,2806.2960616037562
9,5,1764,1585.710931629322
9,6,1764,565.4911718501189
9,7,1764,128.4045152492175
9,8,1764,19.275178138843636
9,9,1764,1.989287022576914
9,10,1764,0.14601007742645328
10,1,1747,3499.999958287498
10,2,1747,3498.510478124691
10,3,1747,3408.492569433616
10,4,1747,2787.0205047219083
10,5,1747,1563.7721621386256
10,6,1747,555.139560286836
10,7,1747,126.00452434521449
10,8,1747,18.990158721115016
10,9,1747,1.9757683693514485
10,10,1747,0.14674418942424564
11,1,1788,3499.9999836632564
11,2,1788,3499.0801052840316
11,3,1788,3428.709703105578
11,4,1788,2869.393596942989
11,5,1788,1661.1536438268586
11,6,1788,603.4495997458425
11,7,1788,138.01878952114444
11,8,1788,20.604788701981338
11,9,1788,2.087647595760599
11,10,1788,0.14850914400350831
12,1,1754,3499.9999688947546
12,2,1754,3498.649801985324
12,3,1754,3412.8914311582043
12,4,1754,2804.9125601653986
12,5,1754,1585.621278810089
12,6,1754,566.407631919131
12,7,1754,128.8909564833564
12,8,1754,19.37677081543692
12,9,1754,1.9990411344713988
12,10,1754,0.14625509380261928
13,1,1709,3499.999940779596
13,2,1709,3497.9917273085684
13,3,1709,3391.9782997333855
13,4,1709,2727.3727048674555
13,5,1709,1500.0753664695076
13,6,1709,525.9445236599114
13,7,1709,119.1236162429063
13,8,1709,18.081708083406685
13,9,1709,1.9086297152567595
13,10,1709,0.14459921801656156
14,1,1670,3499.9998847558923
14,2,1670,3497.273147515136
14,3,1670,3373.5117260538427
14,4,1670,2665.4587009389397
14,5,1670,1434.9380408372897
14,6,1670,495.46292672960163
14,7,1670,111.59080988062165
14,8,1670,17.012019722413644
14,9,1670,1.8203249241585788
14,10,1670,0.14098119974240106
15,1,1583,3499.999071341471
15,2,1583,3493.1183754937974
15,3,1583,3298.4379327316965
15,4,1583,2458.7837568356613
15,5,1583,1241.986534570436
15,6,1583,411.5790542626976
15,7,1583,91.81278636570835
15,8,1583,14.31406996581836
15,9,1583,1.6145534071268126
15,10,1583,0.13560403527747664
16,1,1572,3499.998841299091
16,2,1572,3492.2815738417025
16,3,1572,3286.133342434777
16,4,1572,2429.1201831165363
16,5,1572,1216.4519033017332
16,6,1572,400.91056571248856
16,7,1572,89.29910579332721
16,8,1572,13.954979358159264
16,9,1572,1.5832620323953686
16,10,1572,0.13417128588261554
17,1,1527,3499.9969648247743
17,2,1527,3488.146037604317
17,3,1527,3234.8374410870983
17,4,1527,2315.539921557322
17,5,1527,1123.3164666576045
17,6,1527,363.1643955890724
17,7,1527,80.61686247604511
17,8,1527,12.754679183878098
17,9,1527,1.4869454287411779
17,10,1527,0.13128590008089214
18,1,1558,3499.9983693386903
18,2,1558,3490.976173746939
18,3,1558,3268.259718475031
18,4,1558,2386.915011538333
18,5,1558,1180.100740614688
18,6,1558,385.57065622588493
18,7,1558,85.64136386094059
18,8,1558,13.429891033936233
18,9,1558,1.5386419828390951
18,10,1558,0.13249081448353184
19,1,1642,3499.9995929884144
19,2,1642,3495.4797464357457
19,3,1642,3338.1139884696736
19,4,1642,2561.9650528052393
19,5,1642,1333.9593598305494
19,6,1642,450.1307702532917
19,7,1642,100.66398673398587
19,8,1642,15.502544379422583
19,9,1642,1.705080784320351
19,10,1642,0.1381032405343302
20,1,1672,3499.9997920834976
20,2,1672,3496.7386439670927
20,3,1672,3362.9172115655824
20,4,1672,2632.97574575209
20,5,1672,1401.2355970990263
20,6,1672,479.40377206093854
20,7,1672,107.52305897881973
20,8,1672,16.431344394793125
20,9,1672,1.7761122783964183
20,10,1672,0.14016660012321105
21,1,1642,3499.9995687534974
21,2,1642,3495.362255531205
21,3,1642,3335.4623103435188
21,4,1642,2553.146769333821
21,5,1642,1324.2963541698398
21,6,1642,445.27384095315244
21,7,1642,99.34022881237138
21,8,1642,15.288938916612386
21,9,1642,1.6840758649340988
21,10,1642,0.1369284904803727
22,1,1626,3499.999313153321
22,2,1626,3494.3183264288673
22,3,1626,3318.3109686157245
22,4,1626,2508.7638111965384
22,5,1626,1284.705302022304
22,6,1626,428.62144843735877
22,7,1626,95.49258364623225
22,8,1626,14.765968073715097
22,9,1626,1.6430484429955738
22,10,1626,0.13560703634843338
23,1,1599,3499.999249411851
23,2,1599,3493.5847766178013
23,3,1599,3304.6488775294697
23,4,1599,2472.8819420910286
23,5,1599,1253.223215241783
23,6,1599,415.8199109563149
23,7,1599,92.6913392373658
23,8,1599,14.421039736808757
23,9,1599,1.6221734019742329
23,10,1599,0.1358660625124057
24,1,1521,3499.9961300724635
24,2,1521,3486.866971329587
24,3,1521,3221.6079951470047
24,4,1521,2289.004207293076
24,5,1521,1102.6046502010379
24,6,1521,354.8499774992309
24,7,1521,78.64075172799866
24,8,1521,12.454620904680574
24,9,1521,1.4568541384347133
24,10,1521,0.12932918696162332
