timepoint,zone,wind,solar,curtailment
14,DC_BGE_PEP,53.0601282,25.2851336487,7.105427357601002e-15
14,VA_DOM,0.0,17.4001144599,0.0
14,PA_METED_PPL,589.6306746225,20.167452925200003,0.0
15,EAST,5.031960472000001,143.08967709350003,7.993605777301127e-15
15,WEST,2789.8103758672005,38.740436593,0.0
15,DC_BGE_PEP,54.89411424,21.9353745395,-7.105427357601002e-15
15,VA_DOM,0.0,15.094957891499998,0.0
15,PA_METED_PPL,610.010844492,17.495681042,0.0
16,EAST,5.156878782000001,114.06955176860004,6.217248937900877e-15
16,WEST,2859.0673581732003,30.883459430800002,0.0
16,DC_BGE_PEP,56.25685944000001,17.486644686200002,0.0
16,VA_DOM,0.0,12.033538097400001,0.0
16,PA_METED_PPL,625.154350527,13.947368775200003,0.0
17,EAST,5.461470707,65.6636177352,3.552713678800501e-15
17,WEST,3027.9386594282005,17.777922705599998,0.0
17,DC_BGE_PEP,59.579680440000004,10.0661073384,0.0
17,VA_DOM,0.0,6.9270513768,0.0
17,PA_METED_PPL,662.0791988895,8.0287392864,0.0
18,EAST,6.092014225,0.0,0.0
18,WEST,3377.523450235,0.0,0.0
18,DC_BGE_PEP,66.458337,0.0,0.0
18,VA_DOM,0.0,0.0,0.0
18,PA_METED_PPL,738.5182699124999,0.0,0.0
19,EAST,6.349305908,0.0,0.0
19,WEST,3520.1706373208,0.0,0.0
19,DC_BGE_PEP,69.26515536,0.0,0.0
19,VA_DOM,0.0,0.0,0.0
19,PA_METED_PPL,769.7090389379999,0.0,0.0
20,EAST,6.349305908,0.0,0.0
20,WEST,3520.1706373208,0.0,0.0
20,DC_BGE_PEP,69.26515536,0.0,0.0
20,VA_DOM,0.0,0.0,0.0
20,PA_METED_PPL,769.7090389379999,0.0,0.0
21,EAST,6.197532825,0.0,0.0
21,WEST,3436.0248805950005,0.0,0.0
21,DC_BGE_PEP,67.609449,0.0,0.0
21,VA_DOM,0.0,0.0,0.0
21,PA_METED_PPL,751.3100020125,0.0,0.0
22,EAST,5.902001413,0.0,0.0
22,WEST,3272.1768924838,0.0,0.0
22,DC_BGE_PEP,64.38546996,0.0,0.0
22,VA_DOM,0.0,0.0,0.0
22,PA_METED_PPL,715.4835349305,0.0,0.0
23,EAST,5.5427941359999995,0.0,0.0
23,WEST,3073.0258470736,0.0,0.0
23,DC_BGE_PEP,60.466845119999995,0.0,0.0
23,VA_DOM,0.0,0.0,0.0
23,PA_METED_PPL,671.937816396,0.0,0.0
24,EAST,5.370773848,0.0,0.0
24,WEST,2977.6546717648002,0.0,0.0
24,DC_BGE_PEP,58.59026016,0.0,0.0
24,VA_DOM,0.0,0.0,0.0
24,PA_METED_PPL,651.084266028,0.0,0.0
