Gen_Index,timepoint,Committed,Started,Shut,TimeOn,TimeOff,Held as Reserves (MW)
1582,18,1.0,0.0,-0.0,10.0,0.0,0
1582,19,1.0,0.0,-0.0,11.0,0.0,0
1582,20,1.0,0.0,0.0,12.0,0.0,0
1582,21,1.0,0.0,0.0,13.0,0.0,32.00
1582,22,1.0,0.0,0.0,14.0,0.0,0
1582,23,1.0,0.0,0.0,15.0,0.0,0
1582,24,1.0,0.0,0.0,16.0,0.0,0
1582,25,1.0,0.0,0.0,17.0,0.0,32.00
1582,26,1.0,0.0,0.0,18.0,0.0,64.00
1582,27,1.0,0.0,0.0,19.0,0.0,96.00
1582,28,1.0,0.0,0.0,20.0,0.0,64.00
1582,29,1.0,0.0,0.0,21.0,0.0,32.00
1582,30,1.0,0.0,0.0,22.0,0.0,0
1582,31,1.0,0.0,0.0,23.0,0.0,32.00
1582,32,1.0,0.0,0.0,24.0,0.0,64.00
1582,33,1.0,0.0,0.0,25.0,0.0,96.00
1582,34,1.0,0.0,0.0,26.0,0.0,64.00
1582,35,1.0,0.0,0.0,27.0,0.0,32.00
1582,36,1.0,0.0,0.0,28.0,0.0,0
1582,37,1.0,0.0,0.0,29.0,0.0,0
1582,38,1.0,0.0,0.0,30.0,0.0,0
1582,39,1.0,0.0,0.0,31.0,0.0,0
1582,40,1.0,0.0,0.0,32.0,0.0,0
1582,41,1.0,0.0,0.0,33.0,0.0,0
1582,42,1.0,0.0,0.0,34.0,0.0,0
1582,43,1.0,0.0,0.0,35.0,0.0,0
1582,44,1.0,0.0,0.0,36.0,0.0,0
1582,45,1.0,0.0,0.0,37.0,0.0,0
1582,46,1.0,0.0,0.0,38.0,0.0,0
1582,47,1.0,0.0,0.0,39.0,0.0,0
1582,48,1.0,0.0,0.0,40.0,0.0,32.00
1583,1,0.0,0.0,0.0,0.0,1.0,0
1583,2,0.0,0.0,0.0,0.0,2.0,0
1583,3,0.0,0.0,0.0,0.0,3.0,0
1583,4,0.0,0.0,0.0,0.0,4.0,0
1583,5,0.0,0.0,0.0,0.0,5.0,0
1583,6,0.0,0.0,0.0,0.0,6.0,0
1583,7,0.0,0.0,0.0,0.0,7.0,0
1583,8,0.0,0.0,0.0,0.0,8.0,0
1583,9,0.0,0.0,0.0,0.0,9.0,0
1583,10,0.0,0.0,0.0,0.0,10.0,0
1583,11,1.0,1.0,0.0,1.0,0.0,399.00
1583,12,1.0,0.0,-0.0,2.0,0.0,378.00
1583,13,1.0,0.0,-0.0,3.0,0.0,357.00
1583,14,1.0,0.0,-0.0,4.0,0.0,336.00
1583,15,1.0,0.0,-0.0,5.0,0.0,315.00
1583,16,1.0,0.0,-0.0,6.0,0.0,294.00
1583,17,1.0,0.0,-0.0,7.0,0.0,273.00
1583,18,1.0,0.0,-0.0,8.0,0.0,252.00
1583,19,1.0,0.0,-0.0,9.0,0.0,273.00
1583,20,1.0,0.0,-0.0,10.0,0.0,275.54
1583,21,1.0,0.0,-0.0,11.0,0.0,286.90
1583,22,1.0,0.0,-0.0,12.0,0.0,265.90
1583,23,1.0,0.0,-0.0,13.0,0.0,286.90
1583,24,1.0,0.0,-0.0,14.0,0.0,291.36
1583,25,1.0,0.0,-0.0,15.0,0.0,312.36
1583,26,1.0,0.0,-0.0,16.0,0.0,333.36
1583,27,1.0,0.0,-0.0,17.0,0.0,354.36
1583,28,1.0,0.0,-0.0,18.0,0.0,375.36
1583,29,1.0,0.0,-0.0,19.0,0.0,358.71
1583,30,1.0,0.0,-0.0,20.0,0.0,337.71
1583,31,1.0,0.0,-0.0,21.0,0.0,316.71
1583,32,1.0,0.0,-0.0,22.0,0.0,295.71
1583,33,1.0,0.0,-0.0,23.0,0.0,274.71
1583,34,1.0,0.0,-0.0,24.0,0.0,253.71
1583,35,1.0,0.0,-0.0,25.0,0.0,232.71
1583,36,1.0,0.0,-0.0,26.0,0.0,211.71
1583,37,1.0,0.0,-0.0,27.0,0.0,190.71
1583,38,1.0,0.0,-0.0,28.0,0.0,169.71
1583,39,1.0,0.0,-0.0,29.0,0.0,148.71
1583,40,1.0,0.0,-0.0,30.0,0.0,127.71
1583,41,1.0,0.0,-0.0,31.0,0.0,106.71
1583,42,1.0,0.0,-0.0,32.0,0.0,85.71
1583,43,1.0,0.0,-0.0,33.0,0.0,106.71
1583,44,1.0,0.0,-0.0,34.0,0.0,127.71
1583,45,1.0,0.0,-0.0,35.0,0.0,148.71
1583,46,1.0,0.0,-0.0,36.0,0.0,169.71
1583,47,1.0,0.0,-0.0,37.0,0.0,190.71
1583,48,1.0,0.0,-0.0,38.0,0.0,211.71
1586,1,0.0,0.0,0.0,0.0,1.0,0
1586,2,0.0,0.0,0.0,0.0,2.0,0
1586,3,0.0,0.0,0.0,0.0,3.0,0
1586,4,0.0,0.0,0.0,0.0,4.0,0
1586,5,0.0,0.0,0.0,0.0,5.0,0
1586,6,0.0,0.0,0.0,0.0,6.0,0
1586,7,0.0,0.0,0.0,0.0,7.0,0
1586,8,0.0,0.0,0.0,0.0,8.0,0
1586,9,0.0,0.0,0.0,0.0,9.0,0
1586,10,0.0,0.0,0.0,0.0,10.0,0
1586,11,1.0,1.0,0.0,1.0,0.0,871.15
1586,12,1.0,0.0,-0.0,2.0,0.0,825.30
1586,13,1.0,0.0,-0.0,3.0,0.0,779.45
1586,14,1.0,0.0,-0.0,4.0,0.0,733.60
1586,15,1.0,0.0,-0.0,5.0,0.0,687.75
1586,16,1.0,0.0,-0.0,6.0,0.0,641.90
1586,17,1.0,0.0,-0.0,7.0,0.0,596.05
1586,18,1.0,0.0,-0.0,8.0,0.0,550.20
1586,19,1.0,0.0,-0.0,9.0,0.0,545.17
1586,20,1.0,0.0,-0.0,10.0,0.0,550.20
1586,21,1.0,0.0,-0.0,11.0,0.0,596.05
1586,22,1.0,0.0,-0.0,12.0,0.0,550.20
1586,23,1.0,0.0,-0.0,13.0,0.0,596.05
1586,24,1.0,0.0,-0.0,14.0,0.0,641.90
1586,25,1.0,0.0,-0.0,15.0,0.0,687.75
1586,26,1.0,0.0,-0.0,16.0,0.0,733.60
1586,27,1.0,0.0,-0.0,17.0,0.0,779.45
1586,28,1.0,0.0,-0.0,18.0,0.0,825.30
1586,29,1.0,0.0,-0.0,19.0,0.0,871.15
1586,30,1.0,0.0,-0.0,20.0,0.0,917.00
1586,31,1.0,0.0,-0.0,21.0,0.0,871.15
1586,32,1.0,0.0,-0.0,22.0,0.0,825.30
1586,33,1.0,0.0,-0.0,23.0,0.0,779.45
1586,34,1.0,0.0,-0.0,24.0,0.0,733.60
1586,35,1.0,0.0,-0.0,25.0,0.0,687.75
1586,36,1.0,0.0,-0.0,26.0,0.0,641.90
1586,37,1.0,0.0,-0.0,27.0,0.0,596.05
1586,38,1.0,0.0,-0.0,28.0,0.0,550.20
1586,39,1.0,0.0,-0.0,29.0,0.0,504.35
1586,40,1.0,0.0,-0.0,30.0,0.0,458.50
1586,41,1.0,0.0,-0.0,31.0,0.0,412.65
1586,42,1.0,0.0,-0.0,32.0,0.0,366.80
1586,43,1.0,0.0,-0.0,33.0,0.0,342.46
1586,44,1.0,0.0,-0.0,34.0,0.0,296.61
1586,45,1.0,0.0,-0.0,35.0,0.0,250.76
1586,46,1.0,0.0,-0.0,36.0,0.0,204.91
1586,47,1.0,0.0,-0.0,37.0,0.0,159.06
1586,48,1.0,0.0,-0.0,38.0,0.0,113.21
1566,1,0.0,0.0,0.0,0.0,1.0,0
1566,2,0.0,0.0,0.0,0.0,2.0,0
1566,3,0.0,0.0,0.0,0.0,3.0,0
1566,4,0.0,0.0,0.0,0.0,4.0,0
1566,5,0.0,0.0,0.0,0.0,5.0,0
1566,6,0.0,0.0,0.0,0.0,6.0,0
1566,7,0.0,0.0,0.0,0.0,7.0,0
1566,8,0.0,0.0,0.0,0.0,8.0,0
1566,9,0.0,0.0,0.0,0.0,9.0,0
1566,10,0.0,0.0,0.0,0.0,10.0,0
1566,11,0.0,0.0,0.0,0.0,11.0,0
1566,12,0.0,0.0,0.0,0.0,12.0,0
1566,13,0.0,0.0,0.0,0.0,13.0,0
1566,14,0.0,0.0,0.0,0.0,14.0,0
1566,15,0.0,0.0,0.0,0.0,15.0,0
1566,16,0.0,0.0,0.0,0.0,16.0,0
1566,17,0.0,0.0,0.0,0.0,17.0,0
1566,18,0.0,0.0,0.0,0.0,18.0,0
1566,19,0.0,0.0,0.0,0.0,19.0,0
1566,20,0.0,0.0,0.0,0.0,20.0,0
1566,21,1.0,1.0,0.0,1.0,0.0,0
1566,22,1.0,0.0,-0.0,2.0,0.0,0
1566,23,1.0,0.0,-0.0,3.0,0.0,0
1566,24,1.0,0.0,-0.0,4.0,0.0,0
1566,25,1.0,0.0,-0.0,5.0,0.0,0
1566,26,1.0,0.0,-0.0,6.0,0.0,0
1566,27,1.0,0.0,-0.0,7.0,0.0,0
1566,28,1.0,0.0,-0.0,8.0,0.0,0
1566,29,1.0,0.0,-0.0,9.0,0.0,0
1566,30,1.0,0.0,-0.0,10.0,0.0,0
1566,31,1.0,0.0,-0.0,11.0,0.0,0
1566,32,1.0,0.0,-0.0,12.0,0.0,0
1566,33,1.0,0.0,-0.0,13.0,0.0,0
1566,34,1.0,0.0,-0.0,14.0,0.0,0
1566,35,1.0,0.0,-0.0,15.0,0.0,0
1566,36,1.0,0.0,-0.0,16.0,0.0,0
1566,37,1.0,0.0,-0.0,17.0,0.0,0
1566,38,1.0,0.0,-0.0,18.0,0.0,0
1566,39,1.0,0.0,-0.0,19.0,0.0,0
1566,40,1.0,0.0,-0.0,20.0,0.0,0
1566,41,1.0,0.0,-0.0,21.0,0.0,0
1566,42,1.0,0.0,-0.0,22.0,0.0,0
1566,43,1.0,0.0,-0.0,23.0,0.0,0
1566,44,1.0,0.0,-0.0,24.0,0.0,0
1566,45,1.0,0.0,-0.0,25.0,0.0,0
1566,46,1.0,0.0,-0.0,26.0,0.0,0
1566,47,1.0,0.0,-0.0,27.0,0.0,0
1566,48,1.0,0.0,-0.0,28.0,0.0,0
1567,1,0.0,0.0,0.0,0.0,1.0,0
1567,2,0.0,0.0,0.0,0.0,2.0,0
1567,3,0.0,0.0,0.0,0.0,3.0,0
1567,4,0.0,0.0,0.0,0.0,4.0,0
1567,5,0.0,0.0,0.0,0.0,5.0,0
1567,6,0.0,0.0,0.0,0.0,6.0,0
1567,7,0.0,0.0,0.0,0.0,7.0,0
1567,8,0.0,0.0,0.0,0.0,8.0,0
1567,9,0.0,0.0,0.0,0.0,9.0,0
1567,10,0.0,0.0,0.0,0.0,10.0,0
1567,11,0.0,0.0,0.0,0.0,11.0,0
1567,12,0.0,0.0,0.0,0.0,12.0,0
1567,13,0.0,0.0,0.0,0.0,13.0,0
1567,14,0.0,0.0,0.0,0.0,14.0,0
1567,15,0.0,0.0,0.0,0.0,15.0,0
1567,16,0.0,0.0,0.0,0.0,16.0,0
1567,17,0.0,0.0,0.0,0.0,17.0,0
1567,18,0.0,0.0,0.0,0.0,18.0,0
1567,19,0.0,0.0,0.0,0.0,19.0,0
1567,20,0.0,0.0,0.0,0.0,20.0,0
1567,21,0.0,0.0,0.0,0.0,21.0,0
1567,22,0.0,0.0,-0.0,0.0,22.0,0
1567,23,0.0,0.0,-0.0,0.0,23.0,0
1567,24,0.0,0.0,-0.0,0.0,24.0,0
1567,25,0.0,0.0,-0.0,0.0,25.0,0
1567,26,0.0,0.0,-0.0,0.0,26.0,0
1567,27,0.0,0.0,-0.0,0.0,27.0,0
1567,28,0.0,0.0,-0.0,0.0,28.0,0
1567,29,0.0,0.0,-0.0,0.0,29.0,0
1567,30,0.0,0.0,-0.0,0.0,30.0,0
1567,31,0.0,0.0,-0.0,0.0,31.0,0
1567,32,0.0,0.0,-0.0,0.0,32.0,0
1567,33,0.0,0.0,-0.0,0.0,33.0,0
1567,34,0.0,0.0,-0.0,0.0,34.0,0
1567,35,0.0,0.0,-0.0,0.0,35.0,0
1567,36,0.0,0.0,-0.0,0.0,36.0,0
1567,37,1.0,1.0,-0.0,1.0,0.0,0
1567,38,1.0,0.0,-0.0,2.0,0.0,0
1567,39,1.0,0.0,-0.0,3.0,0.0,0
1567,40,1.0,0.0,-0.0,4.0,0.0,0
1567,41,1.0,0.0,-0.0,5.0,0.0,0
1567,42,1.0,0.0,-0.0,6.0,0.0,0
1567,43,1.0,0.0,-0.0,7.0,0.0,0
1567,44,1.0,0.0,-0.0,8.0,0.0,0
1567,45,1.0,0.0,-0.0,9.0,0.0,0
1567,46,1.0,0.0,-0.0,10.0,0.0,0
1567,47,1.0,0.0,-0.0,11.0,0.0,0
1567,48,1.0,0.0,-0.0,12.0,0.0,0
1616,1,1.0,1.0,0.0,1.0,0.0,0
1616,2,1.0,0.0,-0.0,2.0,0.0,0
1616,3,1.0,0.0,-0.0,3.0,0.0,0
1616,4,1.0,0.0,-0.0,4.0,0.0,0
1616,5,1.0,0.0,-0.0,5.0,0.0,0
1616,6,1.0,0.0,-0.0,6.0,0.0,0
1616,7,1.0,0.0,-0.0,7.0,0.0,0
1616,8,1.0,0.0,-0.0,8.0,0.0,0
1616,9,1.0,0.0,-0.0,9.0,0.0,18.40
1616,10,1.0,0.0,-0.0,10.0,0.0,36.80
1616,11,1.0,0.0,-0.0,11.0,0.0,18.40
1616,12,1.0,0.0,-0.0,12.0,0.0,0
1616,13,1.0,0.0,-0.0,13.0,0.0,0
1616,14,1.0,0.0,-0.0,14.0,0.0,0
1616,15,1.0,0.0,-0.0,15.0,0.0,0
1616,16,1.0,0.0,-0.0,16.0,0.0,0
1616,17,1.0,0.0,-0.0,17.0,0.0,0
1616,18,1.0,0.0,-0.0,18.0,0.0,0
1616,19,1.0,0.0,-0.0,19.0,0.0,0
1616,20,1.0,0.0,-0.0,20.0,0.0,0
1616,21,1.0,0.0,-0.0,21.0,0.0,18.40
1616,22,1.0,0.0,-0.0,22.0,0.0,36.80
1616,23,1.0,0.0,-0.0,23.0,0.0,55.20
1616,24,1.0,0.0,-0.0,24.0,0.0,55.20
1616,25,1.0,0.0,-0.0,25.0,0.0,55.20
1616,26,1.0,0.0,-0.0,26.0,0.0,55.20
1616,27,1.0,0.0,-0.0,27.0,0.0,55.20
1616,28,1.0,0.0,-0.0,28.0,0.0,55.20
1616,29,1.0,0.0,-0.0,29.0,0.0,55.20
1616,30,1.0,0.0,-0.0,30.0,0.0,55.20
1616,31,1.0,0.0,-0.0,31.0,0.0,55.20
1616,32,1.0,0.0,-0.0,32.0,0.0,55.20
1616,33,1.0,0.0,-0.0,33.0,0.0,55.20
1616,34,1.0,0.0,-0.0,34.0,0.0,55.20
1616,35,1.0,0.0,-0.0,35.0,0.0,55.20
1616,36,1.0,0.0,-0.0,36.0,0.0,55.20
1616,37,1.0,0.0,-0.0,37.0,0.0,55.20
1616,38,1.0,0.0,-0.0,38.0,0.0,55.20
1616,39,1.0,0.0,-0.0,39.0,0.0,55.20
1616,40,1.0,0.0,-0.0,40.0,0.0,55.20
1616,41,1.0,0.0,-0.0,41.0,0.0,55.20
1616,42,1.0,0.0,-0.0,42.0,0.0,55.20
1616,43,1.0,0.0,-0.0,43.0,0.0,55.20
1616,44,1.0,0.0,-0.0,44.0,0.0,55.20
1616,45,1.0,0.0,-0.0,45.0,0.0,55.20
1616,46,1.0,0.0,-0.0,46.0,0.0,55.20
1616,47,1.0,0.0,-0.0,47.0,0.0,55.20
1616,48,1.0,0.0,-0.0,48.0,0.0,55.20
1617,1,1.0,1.0,0.0,1.0,0.0,0
1617,2,1.0,0.0,-0.0,2.0,0.0,0
1617,3,1.0,0.0,-0.0,3.0,0.0,0
1617,4,1.0,0.0,-0.0,4.0,0.0,0
1617,5,1.0,0.0,-0.0,5.0,0.0,0
1617,6,1.0,0.0,-0.0,6.0,0.0,0
1617,7,1.0,0.0,-0.0,7.0,0.0,0
1617,8,1.0,0.0,-0.0,8.0,0.0,0
1617,9,1.0,0.0,-0.0,9.0,0.0,5.60
1617,10,1.0,0.0,-0.0,10.0,0.0,11.20
1617,11,1.0,0.0,-0.0,11.0,0.0,5.60
1617,12,1.0,0.0,-0.0,12.0,0.0,0
1617,13,1.0,0.0,-0.0,13.0,0.0,0
1617,14,1.0,0.0,-0.0,14.0,0.0,0
1617,15,1.0,0.0,-0.0,15.0,0.0,0
1617,16,1.0,0.0,-0.0,16.0,0.0,0
1617,17,1.0,0.0,-0.0,17.0,0.0,0
1617,18,1.0,0.0,-0.0,18.0,0.0,0
1617,19,1.0,0.0,-0.0,19.0,0.0,0
1617,20,1.0,0.0,-0.0,20.0,0.0,0
1617,21,1.0,0.0,-0.0,21.0,0.0,5.60
1617,22,1.0,0.0,-0.0,22.0,0.0,11.20
1617,23,1.0,0.0,-0.0,23.0,0.0,16.80
1617,24,1.0,0.0,-0.0,24.0,0.0,16.80
1617,25,1.0,0.0,-0.0,25.0,0.0,16.80
1617,26,1.0,0.0,-0.0,26.0,0.0,16.80
1617,27,1.0,0.0,-0.0,27.0,0.0,16.80
1617,28,1.0,0.0,-0.0,28.0,0.0,16.80
1617,29,1.0,0.0,-0.0,29.0,0.0,16.80
1617,30,1.0,0.0,-0.0,30.0,0.0,16.80
1617,31,1.0,0.0,-0.0,31.0,0.0,16.80
1617,32,1.0,0.0,-0.0,32.0,0.0,16.80
1617,33,1.0,0.0,-0.0,33.0,0.0,16.80
1617,34,1.0,0.0,-0.0,34.0,0.0,16.80
1617,35,1.0,0.0,-0.0,35.0,0.0,16.80
1617,36,1.0,0.0,-0.0,36.0,0.0,16.80
1617,37,1.0,0.0,-0.0,37.0,0.0,16.80
1617,38,1.0,0.0,-0.0,38.0,0.0,16.80
1617,39,1.0,0.0,-0.0,39.0,0.0,16.80
1617,40,1.0,0.0,-0.0,40.0,0.0,16.80
1617,41,1.0,0.0,-0.0,41.0,0.0,16.80
1617,42,1.0,0.0,-0.0,42.0,0.0,16.80
1617,43,1.0,0.0,-0.0,43.0,0.0,16.80
1617,44,1.0,0.0,-0.0,44.0,0.0,16.80
1617,45,1.0,0.0,-0.0,45.0,0.0,16.80
1617,46,1.0,0.0,-0.0,46.0,0.0,16.80
1617,47,1.0,0.0,-0.0,47.0,0.0,16.80
1617,48,1.0,0.0,-0.0,48.0,0.0,16.80
1618,1,1.0,1.0,0.0,1.0,0.0,0
1618,2,1.0,0.0,-0.0,2.0,0.0,0
1618,3,1.0,0.0,-0.0,3.0,0.0,0
1618,4,1.0,0.0,-0.0,4.0,0.0,0
1618,5,1.0,0.0,-0.0,5.0,0.0,0
1618,6,1.0,0.0,-0.0,6.0,0.0,0
1618,7,1.0,0.0,-0.0,7.0,0.0,0
1618,8,1.0,0.0,-0.0,8.0,0.0,0
1618,9,1.0,0.0,-0.0,9.0,0.0,3.40
1618,10,1.0,0.0,-0.0,10.0,0.0,6.80
1618,11,1.0,0.0,-0.0,11.0,0.0,3.40
1618,12,1.0,0.0,-0.0,12.0,0.0,0
1618,13,1.0,0.0,-0.0,13.0,0.0,0
1618,14,1.0,0.0,-0.0,14.0,0.0,0
1618,15,1.0,0.0,-0.0,15.0,0.0,0
1618,16,1.0,0.0,-0.0,16.0,0.0,0
1618,17,1.0,0.0,-0.0,17.0,0.0,0
1618,18,1.0,0.0,-0.0,18.0,0.0,0
1618,19,1.0,0.0,-0.0,19.0,0.0,0
1618,20,1.0,0.0,-0.0,20.0,0.0,0
1618,21,1.0,0.0,-0.0,21.0,0.0,3.40
1618,22,1.0,0.0,-0.0,22.0,0.0,6.80
1618,23,1.0,0.0,-0.0,23.0,0.0,10.20
1618,24,1.0,0.0,-0.0,24.0,0.0,10.20
1618,25,1.0,0.0,-0.0,25.0,0.0,10.20
1618,26,1.0,0.0,-0.0,26.0,0.0,10.20
1618,27,1.0,0.0,-0.0,27.0,0.0,10.20
1618,28,1.0,0.0,-0.0,28.0,0.0,10.20
1618,29,1.0,0.0,-0.0,29.0,0.0,10.20
1618,30,1.0,0.0,-0.0,30.0,0.0,10.20
1618,31,1.0,0.0,-0.0,31.0,0.0,10.20
1618,32,1.0,0.0,-0.0,32.0,0.0,10.20
1618,33,1.0,0.0,-0.0,33.0,0.0,10.20
1618,34,1.0,0.0,-0.0,34.0,0.0,10.20
1618,35,1.0,0.0,-0.0,35.0,0.0,10.20
1618,36,1.0,0.0,-0.0,36.0,0.0,10.20
1618,37,1.0,0.0,-0.0,37.0,0.0,10.20
1618,38,1.0,0.0,-0.0,38.0,0.0,10.20
1618,39,1.0,0.0,-0.0,39.0,0.0,10.20
1618,40,1.0,0.0,-0.0,40.0,0.0,10.20
1618,41,1.0,0.0,-0.0,41.0,0.0,10.20
1618,42,1.0,0.0,-0.0,42.0,0.0,10.20
1618,43,1.0,0.0,-0.0,43.0,0.0,10.20
1618,44,1.0,0.0,-0.0,44.0,0.0,10.20
1618,45,1.0,0.0,-0.0,45.0,0.0,10.20
1618,46,1.0,0.0,-0.0,46.0,0.0,10.20
1618,47,1.0,0.0,-0.0,47.0,0.0,10.20
1618,48,1.0,0.0,-0.0,48.0,0.0,10.20
1619,1,1.0,1.0,0.0,1.0,0.0,0
1619,2,1.0,0.0,-0.0,2.0,0.0,0
1619,3,1.0,0.0,-0.0,3.0,0.0,0
1619,4,1.0,0.0,-0.0,4.0,0.0,0
1619,5,1.0,0.0,-0.0,5.0,0.0,0
1619,6,1.0,0.0,-0.0,6.0,0.0,0
1619,7,1.0,0.0,-0.0,7.0,0.0,0
1619,8,1.0,0.0,-0.0,8.0,0.0,0
1619,9,1.0,0.0,-0.0,9.0,0.0,18.40
1619,10,1.0,0.0,-0.0,10.0,0.0,36.80
1619,11,1.0,0.0,-0.0,11.0,0.0,18.40
1619,12,1.0,0.0,-0.0,12.0,0.0,0
1619,13,1.0,0.0,-0.0,13.0,0.0,0
1619,14,1.0,0.0,-0.0,14.0,0.0,0
1619,15,1.0,0.0,-0.0,15.0,0.0,0
1619,16,1.0,0.0,-0.0,16.0,0.0,0
1619,17,1.0,0.0,-0.0,17.0,0.0,0
1619,18,1.0,0.0,-0.0,18.0,0.0,0
1619,19,1.0,0.0,-0.0,19.0,0.0,0
1619,20,1.0,0.0,-0.0,20.0,0.0,0
1619,21,1.0,0.0,-0.0,21.0,0.0,18.40
1619,22,1.0,0.0,-0.0,22.0,0.0,36.80
1619,23,1.0,0.0,-0.0,23.0,0.0,55.20
1619,24,1.0,0.0,-0.0,24.0,0.0,55.20
1619,25,1.0,0.0,-0.0,25.0,0.0,55.20
1619,26,1.0,0.0,-0.0,26.0,0.0,55.20
1619,27,1.0,0.0,-0.0,27.0,0.0,55.20
1619,28,1.0,0.0,-0.0,28.0,0.0,55.20
1619,29,1.0,0.0,-0.0,29.0,0.0,55.20
1619,30,1.0,0.0,-0.0,30.0,0.0,55.20
1619,31,1.0,0.0,-0.0,31.0,0.0,55.20
1619,32,1.0,0.0,-0.0,32.0,0.0,55.20
1619,33,1.0,0.0,-0.0,33.0,0.0,55.20
1619,34,1.0,0.0,-0.0,34.0,0.0,55.20
1619,35,1.0,0.0,-0.0,35.0,0.0,55.20
1619,36,1.0,0.0,-0.0,36.0,0.0,55.20
1619,37,1.0,0.0,-0.0,37.0,0.0,55.20
1619,38,1.0,0.0,-0.0,38.0,0.0,55.20
1619,39,1.0,0.0,-0.0,39.0,0.0,55.20
1619,40,1.0,0.0,-0.0,40.0,0.0,55.20
1619,41,1.0,0.0,-0.0,41.0,0.0,55.20
1619,42,1.0,0.0,-0.0,42.0,0.0,55.20
1619,43,1.0,0.0,-0.0,43.0,0.0,55.20
1619,44,1.0,0.0,-0.0,44.0,0.0,55.20
1619,45,1.0,0.0,-0.0,45.0,0.0,55.20
1619,46,1.0,0.0,-0.0,46.0,0.0,55.20
1619,47,1.0,0.0,-0.0,47.0,0.0,55.20
1619,48,1.0,0.0,-0.0,48.0,0.0,55.20
1620,1,1.0,1.0,0.0,1.0,0.0,0
1620,2,1.0,0.0,-0.0,2.0,0.0,0
1620,3,1.0,0.0,-0.0,3.0,0.0,0
1620,4,1.0,0.0,-0.0,4.0,0.0,0
1620,5,1.0,0.0,-0.0,5.0,0.0,0
1620,6,1.0,0.0,-0.0,6.0,0.0,0
1620,7,1.0,0.0,-0.0,7.0,0.0,0
1620,8,1.0,0.0,-0.0,8.0,0.0,0
1620,9,1.0,0.0,-0.0,9.0,0.0,2.40
1620,10,1.0,0.0,-0.0,10.0,0.0,4.80
1620,11,1.0,0.0,-0.0,11.0,0.0,2.40
1620,12,1.0,0.0,-0.0,12.0,0.0,0
1620,13,1.0,0.0,-0.0,13.0,0.0,0
1620,14,1.0,0.0,-0.0,14.0,0.0,0
1620,15,1.0,0.0,-0.0,15.0,0.0,0
1620,16,1.0,0.0,-0.0,16.0,0.0,0
1620,17,1.0,0.0,-0.0,17.0,0.0,0
1620,18,1.0,0.0,-0.0,18.0,0.0,0
1620,19,1.0,0.0,-0.0,19.0,0.0,0
1620,20,1.0,0.0,-0.0,20.0,0.0,0
1620,21,1.0,0.0,-0.0,21.0,0.0,2.40
1620,22,1.0,0.0,-0.0,22.0,0.0,4.80
1620,23,1.0,0.0,-0.0,23.0,0.0,7.20
1620,24,1.0,0.0,-0.0,24.0,0.0,7.20
1620,25,1.0,0.0,-0.0,25.0,0.0,7.20
1620,26,1.0,0.0,-0.0,26.0,0.0,7.20
1620,27,1.0,0.0,-0.0,27.0,0.0,7.20
1620,28,1.0,0.0,-0.0,28.0,0.0,7.20
1620,29,1.0,0.0,-0.0,29.0,0.0,7.20
1620,30,1.0,0.0,-0.0,30.0,0.0,7.20
1620,31,1.0,0.0,-0.0,31.0,0.0,7.20
1620,32,1.0,0.0,-0.0,32.0,0.0,7.20
1620,33,1.0,0.0,-0.0,33.0,0.0,7.20
1620,34,1.0,0.0,-0.0,34.0,0.0,7.20
1620,35,1.0,0.0,-0.0,35.0,0.0,7.20
1620,36,1.0,0.0,-0.0,36.0,0.0,7.20
1620,37,1.0,0.0,-0.0,37.0,0.0,7.20
1620,38,1.0,0.0,-0.0,38.0,0.0,7.20
1620,39,1.0,0.0,-0.0,39.0,0.0,7.20
1620,40,1.0,0.0,-0.0,40.0,0.0,7.20
1620,41,1.0,0.0,-0.0,41.0,0.0,7.20
1620,42,1.0,0.0,-0.0,42.0,0.0,7.20
1620,43,1.0,0.0,-0.0,43.0,0.0,7.20
1620,44,1.0,0.0,-0.0,44.0,0.0,7.20
1620,45,1.0,0.0,-0.0,45.0,0.0,7.20
1620,46,1.0,0.0,-0.0,46.0,0.0,7.20
1620,47,1.0,0.0,-0.0,47.0,0.0,7.20
1620,48,1.0,0.0,-0.0,48.0,0.0,7.20
1621,1,1.0,1.0,0.0,1.0,0.0,0
1621,2,1.0,0.0,-0.0,2.0,0.0,0
1621,3,1.0,0.0,-0.0,3.0,0.0,0
1621,4,1.0,0.0,-0.0,4.0,0.0,0
1621,5,1.0,0.0,-0.0,5.0,0.0,0
1621,6,1.0,0.0,-0.0,6.0,0.0,0
1621,7,1.0,0.0,-0.0,7.0,0.0,0
1621,8,1.0,0.0,-0.0,8.0,0.0,0
1621,9,1.0,0.0,-0.0,9.0,0.0,8.80
1621,10,1.0,0.0,-0.0,10.0,0.0,17.60
1621,11,1.0,0.0,-0.0,11.0,0.0,8.80
1621,12,1.0,0.0,-0.0,12.0,0.0,0
1621,13,1.0,0.0,-0.0,13.0,0.0,0
1621,14,1.0,0.0,-0.0,14.0,0.0,0
1621,15,1.0,0.0,-0.0,15.0,0.0,0
1621,16,1.0,0.0,-0.0,16.0,0.0,0
1621,17,1.0,0.0,-0.0,17.0,0.0,0
1621,18,1.0,0.0,-0.0,18.0,0.0,0
1621,19,1.0,0.0,-0.0,19.0,0.0,0
1621,20,1.0,0.0,-0.0,20.0,0.0,0
1621,21,1.0,0.0,-0.0,21.0,0.0,8.80
