timepoint,zone,wind,solar,curtailment
21,EAST,5.332473971000001,0.0,0.0
21,WEST,2956.4205235946006,0.0,0.0
21,DC_BGE_PEP,58.172443320000006,0.0,0.0
21,VA_DOM,0.0,0.0,0.0
21,PA_METED_PPL,646.4412763935001,0.0,0.0
22,EAST,5.402324235,0.0,0.0
22,WEST,2995.146779961,0.0,0.0
22,DC_BGE_PEP,58.9344462,0.0,0.0
22,VA_DOM,0.0,0.0,0.0
22,PA_METED_PPL,654.9090333975,0.0,0.0
23,EAST,5.298314427999999,0.0,0.0
23,WEST,2937.4818518728002,0.0,0.0
23,DC_BGE_PEP,57.79979376,0.0,0.0
23,VA_DOM,0.0,0.0,0.0
23,PA_METED_PPL,642.300208158,0.0,0.0
24,EAST,5.340351148,0.0,0.0
24,WEST,2960.7877737448,0.0,0.0
24,DC_BGE_PEP,58.25837616,0.0,0.0
24,VA_DOM,0.0,0.0,0.0
24,PA_METED_PPL,647.396205078,0.0,0.0
